folder,file,genre,game,label key
FPS,crop_bl_inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_4.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_5.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_6.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_7.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_8.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_9.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_10.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_11.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_4_12.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_inverted_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_1_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_2_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_cntr_jittered_3_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,jittered_4_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tl_jittered_4_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_tr_jittered_4_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_bl_jittered_4_13.png,First-Person Shooter,Call of Duty Black Ops,1
FPS,crop_br_jittered_4_13.png,First-Person Shooter,Call of Duty Black Ops,1
